row_id,spell_id,spell_name,type,class,current_category,proposed_category,specs,applications,players,context,confidence,proposal_key,decision,decision_notes
R0354,375253,Time Spiral,addition,EVOKER,,support,Augmentation 24/6; Devastation 21/6,45,12,"100% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|EVOKER|time spiral|375253,Approved,
R0355,375230,Time Spiral,addition,EVOKER,,support,Augmentation 30/5; Devastation 10/4,40,9,"100% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|EVOKER|time spiral|375230,Approved,
R0356,375226,Time Spiral,addition,EVOKER,,support,Devastation 19/6; Augmentation 16/6,35,12,"100% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|EVOKER|time spiral|375226,Approved,
R0357,375229,Time Spiral,addition,EVOKER,,support,Augmentation 22/3; Devastation 12/3,34,6,"100% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|EVOKER|time spiral|375229,Approved,
R0361,375257,Time Spiral,addition,EVOKER,,support,Augmentation 20/5; Devastation 3/1,23,6,"100% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|EVOKER|time spiral|375257,Approved,
R0363,406789,Spatial Paradox,addition,EVOKER,,support,Augmentation 18/5; Devastation 2/2; Preservation 1/1,21,8,"95% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|EVOKER|spatial paradox|406789,Approved,
R0364,375256,Time Spiral,addition,EVOKER,,support,Devastation 15/4; Augmentation 6/3,21,7,"100% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|EVOKER|time spiral|375256,Approved,
R0287,1229746,Arcanoweave Insight,addition,HUNTER,,support,Beast Mastery 1350/34; Survival 195/3; Marksmanship 67/2,1612,38,"96% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|HUNTER|arcanoweave insight|1229746,Rejected,
R0293,34477,Misdirection,addition,HUNTER,,support,Beast Mastery 835/26; Survival 178/17; Marksmanship 116/12,1129,54,"89% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|HUNTER|misdirection|34477,Approved,
R0308,1287665,Rune of Lingering,addition,HUNTER,,support,Beast Mastery 444/49; Survival 66/9; Marksmanship 28/5,538,62,"79% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|HUNTER|rune of lingering|1287665,Rejected,
R0340,372014,Visage,addition,HUNTER,,support,Beast Mastery 67/3; Survival 30/1; Marksmanship 8/1,105,5,"99% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|HUNTER|visage|372014,Rejected,
R0348,1266300,Fanatically Inspired,addition,HUNTER,,support,Beast Mastery 48/2; Survival 29/1,77,3,"100% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|HUNTER|fanatically inspired|1266300,Rejected,
R0276,1229746,Arcanoweave Insight,addition,MAGE,,support,Arcane 1725/42; Frost 1557/39; Fire 98/3,3380,82,"95% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|MAGE|arcanoweave insight|1229746,Rejected,
R0335,1266300,Fanatically Inspired,addition,MAGE,,support,Arcane 104/3; Frost 25/1,129,4,"99% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|MAGE|fanatically inspired|1266300,Rejected,
R0277,1287665,Rune of Lingering,addition,MONK,,support,Mistweaver 2925/20; Brewmaster 341/7; Windwalker 13/6,3279,33,"83% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|MONK|rune of lingering|1287665,Rejected,
R0299,1229746,Arcanoweave Insight,addition,MONK,,support,Windwalker 403/11; Mistweaver 394/8; Brewmaster 96/3,893,22,"98% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|MONK|arcanoweave insight|1229746,Rejected,
R0312,116849,Life Cocoon,addition,MONK,,support,Mistweaver 357/31,357,31,"89% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|MONK|life cocoon|116849,Rejected,Move to defensive
R0338,1266300,Fanatically Inspired,addition,MONK,,support,Brewmaster 85/4; Mistweaver 29/1,114,5,"100% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|MONK|fanatically inspired|1266300,Rejected,
R0339,1307578,Soulcoil Barrier,addition,MONK,,support,Mistweaver 108/4,108,4,"78% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|MONK|soulcoil barrier|1307578,Rejected,
R0260,1245369,Beacon of the Savior,addition,PALADIN,,support,Holy 33709/68,33709,68,"79% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|beacon of the savior|1245369,Rejected,Move to healing spells
R0261,1244893,Beacon of the Savior,addition,PALADIN,,support,Holy 28438/68,28438,68,"80% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|beacon of the savior|1244893,Rejected,Move to healing spells
R0263,431415,Sun Sear,addition,PALADIN,,support,Holy 16657/59; Retribution 9/1,16666,59,"78% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|sun sear|431415,Rejected,
R0266,156322,Eternal Flame,addition,PALADIN,,support,Holy 7517/59; Retribution 458/30,7975,89,"71% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|eternal flame|156322,Rejected,Move to healing spells
R0267,157128,Saved by the Light,addition,PALADIN,,support,Holy 6837/7,6837,7,"78% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|saved by the light|157128,Rejected,
R0269,1287665,Rune of Lingering,addition,PALADIN,,support,Holy 3890/25; Protection 2144/33; Retribution 276/43,6310,101,"78% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|rune of lingering|1287665,Rejected,
R0270,1229746,Arcanoweave Insight,addition,PALADIN,,support,Holy 2024/30; Protection 1563/26; Retribution 1400/41,4987,97,"98% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|arcanoweave insight|1229746,Rejected,
R0274,1239091,Lesser Weapon,addition,PALADIN,,support,Protection 3024/46; Holy 574/9,3598,55,"96% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|lesser weapon|1239091,Rejected,
R0282,1241866,Glistening Radiance,addition,PALADIN,,support,Holy 2267/6,2267,6,"78% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|glistening radiance|1241866,Rejected,
R0286,432502,Sacred Weapon,addition,PALADIN,,support,Protection 1419/47; Holy 339/9,1758,56,"97% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|sacred weapon|432502,Rejected,
R0288,1239002,Lesser Bulwark,addition,PALADIN,,support,Protection 1151/42; Holy 420/9,1571,51,"96% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|lesser bulwark|1239002,Rejected,
R0290,461499,Overflowing Light,addition,PALADIN,,support,Holy 1280/8,1280,8,"79% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|overflowing light|461499,Rejected,
R0296,432496,Holy Bulwark,addition,PALADIN,,support,Protection 685/46; Holy 271/9,956,55,"91% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|holy bulwark|432496,Rejected,
R0300,1266300,Fanatically Inspired,addition,PALADIN,,support,Protection 393/5; Holy 300/1; Retribution 191/7,884,13,"100% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|fanatically inspired|1266300,Rejected,
R0310,6940,Blessing of Sacrifice,addition,PALADIN,,support,Protection 201/29; Holy 193/45; Retribution 83/32,477,105,"99% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|blessing of sacrifice|6940,Rejected,Move to defensive cooldowns
R0315,1263447,Duskwraith's Infusion,addition,PALADIN,,support,Holy 301/4,301,4,"70% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|duskwraith's infusion|1263447,Rejected,
R0323,387804,Echoing Protection,addition,PALADIN,,support,Holy 179/33,179,33,"95% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|echoing protection|387804,Rejected,
R0326,1289063,Rune of Echoes,addition,PALADIN,,support,Protection 167/5; Retribution 6/2,173,7,"86% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|rune of echoes|1289063,Rejected,
R0327,1307578,Soulcoil Barrier,addition,PALADIN,,support,Holy 161/3,161,3,"82% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|soulcoil barrier|1307578,Rejected,
R0352,383799,Time To Shine!,addition,PALADIN,,support,Holy 54/3,54,3,"100% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PALADIN|time to shine!|383799,Rejected,
R0268,47753,Divine Aegis,addition,PRIEST,,support,Discipline 6423/29,6423,29,"82% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PRIEST|divine aegis|47753,Rejected,
R0271,1253593,Void Shield,addition,PRIEST,,support,Discipline 4643/29,4643,29,"79% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PRIEST|void shield|1253593,Rejected,Move to healing spells
R0273,390677,Inspiration,addition,PRIEST,,support,Holy 2701/34; Discipline 1303/13,4004,47,"80% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PRIEST|inspiration|390677,Rejected,
R0275,1287665,Rune of Lingering,addition,PRIEST,,support,Holy 3038/26; Discipline 521/9; Shadow 28/13,3587,48,"74% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PRIEST|rune of lingering|1287665,Rejected,
R0291,1229746,Arcanoweave Insight,addition,PRIEST,,support,Shadow 491/15; Holy 473/12; Discipline 199/4,1163,31,"96% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PRIEST|arcanoweave insight|1229746,Rejected,
R0295,355851,Blaze of Light,addition,PRIEST,,support,Discipline 1029/6,1029,6,"80% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PRIEST|blaze of light|355851,Rejected,
R0307,372014,Visage,addition,PRIEST,,support,Holy 271/6; Discipline 216/5; Shadow 56/2,543,13,"80% of applications go to one other player (Blizzard's EXTERNAL_DEFENSIVE tag is not readable offline, so an external defensive is not excluded) → Support (rule R5).",medium,addition|support|PRIEST|visage|372014,Rejected,
